policy_id,policy_type,region,coverage_amount,premium,risk_score,claims,last_updated
6710f7fd-c966-4748-80bf-4e6238569b12,Health,South,450289.15216321667,1467.6091979884156,0.6485048201186882,0.0,1751960339.1048627
feb3288e-704c-44ca-8a85-eb679b1504a9,Home,East,750703.1865094469,8076.503794456298,0.2674020278575413,0.0,1751960339.1048627
bc171c0e-3b3c-4311-8fc6-e84726a70c3d,Commercial,North,276838.2884798872,2812.2740392237693,0.015110684214475034,0.0,1751960339.1048627
f3d60f33-e340-48ba-bba4-9bf3c678a86e,Auto,East,154950.40747482493,3327.587513992349,0.9650153694544719,0.0,1751960339.1048627
79d9920d-c0d6-48de-8bd3-8cc3c797c6a1,Commercial,North,386891.04975873773,2482.357180890663,0.2508930456911025,0.0,1751960339.1048627
71a035e5-cd42-4c3e-9d0a-762f4e85f780,Home,North,322877.0420713776,3971.935583843478,0.6760262880525475,0.0,1751960339.1048627
5c8626a7-6db7-405b-9ae9-befc6f639e29,Home,North,331492.7144331906,7810.763551197715,0.7066298698787096,0.0,1751960339.1048627
c86dc6b2-9646-4651-922e-bf8addc07451,Home,South,271927.36349741445,5674.472735535436,0.6100074170794857,0.0,1751960339.1048627
53b8f4fa-50ea-46a3-9fcc-348a4e71ed71,Auto,South,89988.53015454378,2843.931467356413,0.3129073942136482,0.0,1751960339.1048627
c8fc0e50-124b-4a4f-983f-b7f80236a9ed,Home,East,66980.23799674312,8900.470703368366,0.27109625376406576,0.0,1751960339.1048627
58fbf91a-ea2d-4c91-bea6-dc3537118d47,Auto,North,988336.27024923,8916.236694563762,0.5976682827027031,0.0,1751960339.1048627
a6ecf23b-af14-49a4-b9d8-e21bb1547147,Home,North,456384.47704906925,8835.205825414061,0.8660956336116915,0.0,1751960339.1048627
db1f6379-4228-402c-93e0-644a223ba83b,Commercial,South,415110.3148016976,3149.1659024338537,0.9467337289233956,0.0,1751960339.1048627
f87e8349-3217-42b5-8b37-db0dbe50c677,Commercial,North,695664.9185584163,5061.1540976288925,0.10590580440375763,0.0,1751960339.1048627
42911872-7ed0-4d45-84ba-a740954246d7,Health,South,257341.19347181096,9864.906905267875,0.15482861259771985,0.0,1751960339.1048627
2edce993-90c1-4427-a51f-7db24dd78ff5,Commercial,North,952463.1247527141,7948.112286789913,0.9447362587830797,0.0,1751960339.1048627
e0896e96-c31e-466d-a4a7-5cb5de5c4aa0,Health,East,797027.7636947745,1244.5067910300384,0.7365352283347926,0.0,1751960339.1048627
19c978f4-eaba-452f-abc9-04430844362c,Commercial,North,134940.45219664654,1586.8413213444285,0.8829938248297731,0.0,1751960339.1048627
7d9a4740-0d51-4899-93cf-514ad3fe9a53,Auto,North,446701.73699568195,5175.3823913109945,0.20263263413534316,0.0,1751960339.1048627
45fdcf56-54c0-4e51-8060-8d3f0cfa32dd,Commercial,West,885162.3921840565,9182.981852754041,0.5875858711094019,0.0,1751960339.1048627
43204678-9c8e-4520-a3e5-e3e5f392fda5,Health,South,947495.4211768397,5848.316181574428,0.7011395944174736,0.0,1751960339.1048627
bbfa4c93-e8a1-4750-b21f-3e5e65b03f0a,Health,North,494031.43568737624,5480.312572308612,0.6801118854469727,0.0,1751960339.1048627
aebfcf8a-bde7-43dd-854a-d9b94555e7cc,Home,North,632740.8197501723,1949.2632996096754,0.4081516908666981,0.0,1751960339.1048627
e8b4b1fc-24b4-4696-8197-8d63460d840f,Auto,West,208682.24878747147,6911.020942518647,0.015394891691308477,0.0,1751960339.1048627
f1480558-5194-4c70-a29e-f5823507e900,Commercial,West,991610.1948301278,8398.928445402029,0.5829260568042631,0.0,1751960339.1048627
d1fb741e-e135-4137-bb23-f32fb0848746,Home,South,270088.11631427123,4423.780067568061,0.25310153917960876,0.0,1751960339.1048627
c73d51e3-99ca-4d2a-b8f0-e7134126fe5f,Commercial,West,945595.1854283693,7980.506658327948,0.45025424614289034,0.0,1751960339.1048627
5c9fdc8e-80d0-4a67-ab2f-43047086c8b5,Commercial,East,667164.31654275,9680.289885107304,0.9575810150838173,0.0,1751960339.1048627
05c2d859-5d16-4396-8756-a1b3c153701e,Home,West,627349.9551349161,2833.898132149202,0.3990353176424347,0.0,1751960339.1048627
b6716c96-cff2-4b7a-81db-433725d5468c,Home,East,537054.0854656831,5709.966680752672,0.8398016066644267,0.0,1751960339.1048627
149129cc-1cc3-49c0-ae01-99baaba22762,Home,South,269136.32113187073,3584.2416227611798,0.18854060574925113,0.0,1751960339.1048627
91694b16-b88c-4478-bcb3-396a5662ccc7,Home,South,217701.63040523286,8135.689771304555,0.6724604980250288,0.0,1751960339.1048627
dfcd7b80-28c1-4c57-8d9d-62c88b8ea326,Home,South,259461.89861666659,6198.3402929304175,0.9770069544389435,0.0,1751960339.1048627
6e026218-b8c7-4a65-8b3d-18136585c931,Commercial,South,227116.3490370418,6711.241757952734,0.10189310087293679,0.0,1751960339.1048627
8fb33f47-81fb-4a7f-81b2-d9a6845abeb9,Home,South,790605.2498884157,8181.227436543047,0.008319942227192012,0.0,1751960339.1048627
dd9ab9e6-bbda-4e1c-a384-e6aa776c79bb,Auto,East,382618.9962083936,4563.734253962094,0.43358279263261434,0.0,1751960339.1048627
7c1a86b3-a18d-45c8-b6bf-4d8cea691e67,Health,East,104950.54273522654,9235.81061566339,0.0926254830513672,0.0,1751960339.1048627
2bfab325-db14-4c25-8bbe-1ceefb0cd9ac,Home,South,970647.4986337707,5797.25980521526,0.7483843496762314,0.0,1751960339.1048627
379f2cfb-f2ac-4f97-95c7-ad4d3cd377f5,Home,West,889596.5907152544,2421.5934055181324,0.9145486638485589,0.0,1751960339.1048627
78e94ccc-c80b-40a2-a5cc-5588606329b2,Commercial,North,931364.6690354523,7263.092063519222,0.43402097270875883,0.0,1751960339.1048627
2e73e7a6-e294-4874-b305-3fe29ff386f6,Home,South,995162.4315141136,8139.35215394429,0.25871164215544096,0.0,1751960339.1048627
f114700c-7d5a-44f1-986b-8adaa866d548,Home,West,215200.48675851294,3850.85509360774,0.4344033190066098,0.0,1751960339.1048627
9ef62e92-8379-4689-8a7d-96e6a6df56e9,Home,North,426429.9179575258,8714.613312988777,0.723447817850001,0.0,1751960339.1048627
7a7152ce-d068-4966-992a-8453818338c7,Commercial,South,770326.5519188867,9155.289292891897,0.009054161580370979,0.0,1751960339.1048627
c5831346-443d-4db5-a1be-3afd4a19fd32,Home,South,711219.5871511026,3492.1403864002805,0.5894539894846972,0.0,1751960339.1048627
abd61dc2-6450-4a91-aa32-be4c43c89203,Health,East,196201.11102286231,9851.693254437,0.6132916848873791,0.0,1751960339.1048627
617d963e-2294-4dee-89c9-8728d791712a,Commercial,North,825041.4687410869,2266.403752438826,0.6376882468959355,0.0,1751960339.1048627
89602181-352f-47aa-89b8-48125bffa1f3,Health,North,263218.54324482766,2818.1410156224097,0.2420220799808772,0.0,1751960339.1048627
ee721c47-9149-4ab3-ac64-ec9a6f072730,Commercial,West,262626.73408149194,2658.023553142235,0.7140527233781268,0.0,1751960339.1048627
83519dbe-6505-4164-ab41-ae3f7333bd62,Home,East,560125.701748743,9045.907390070834,0.0913914863317764,0.0,1751960339.1048627
9aca2b46-d34b-40c0-bc0c-b6b134c7a2c2,Health,East,613292.938099618,6888.632970924657,0.1992703364668008,0.0,1751960339.1048627
28201fd6-26bf-46c8-b028-39a1149300e3,Commercial,East,601081.8974459206,2368.938549000456,0.8774700466544819,0.0,1751960339.1048627
f0989aaf-d97c-417d-8459-d2e03386ab2b,Auto,East,136912.4955278671,4962.91076531514,0.7387231507265664,0.0,1751960339.1048627
3ae885ba-bc7d-4c5e-95e8-b368e05deb28,Home,North,883587.8194988613,6537.6822256282185,0.013745554011345251,0.0,1751960339.1048627
251fee8e-37ed-411c-b691-fee15e31bae0,Commercial,North,302320.04045927076,1751.1767649044496,0.2483762603698002,0.0,1751960339.1048627
af13b27f-7e93-4262-b79f-f60d44111839,Auto,South,173039.17521866396,8941.747315666049,0.21440648299316456,0.0,1751960339.1048627
ef8f7769-1d9a-4892-8441-c2b8f6d0f5a6,Commercial,South,894310.6758755284,8232.431818973817,0.2708063280369726,0.0,1751960339.1048627
82841526-d09f-4304-9508-cffb7848f99a,Auto,East,957868.9233182657,5546.860962189744,0.2475597702798864,0.0,1751960339.1048627
39534944-6f75-43f1-a6cd-2d345c062c6e,Home,East,869021.2364021781,9704.139537332534,0.06252629574284574,0.0,1751960339.1048627
246a1f00-fd9a-4c78-8724-79f7acbc8a07,Health,East,819040.2709886342,4759.848813475897,0.45894051659682034,0.0,1751960339.1048627
a205132a-1019-477f-b48b-6affad498ee7,Auto,South,672479.8816070707,9856.99287132848,0.7327334747861651,0.0,1751960339.1048627
d6955880-8f21-491a-a85c-60bcb2ac2e64,Commercial,West,573314.5020786824,7011.279989232644,0.6067317247174364,0.0,1751960339.1048627
13ac95d0-e9f3-4345-9ed2-06c4e6317237,Home,West,132637.42191583963,6712.041459285473,0.6728716685980798,0.0,1751960339.1048627
dbc47903-e954-4f02-97da-5dbe4b49877b,Auto,South,438030.5524171638,2493.594057662065,0.08114917853623915,0.0,1751960339.1048627
ba456ff5-cca5-435d-b3d7-e0a57481e798,Commercial,South,404054.0911616983,8937.349824741796,0.9514907101767872,0.0,1751960339.1048627
9accc603-0802-4a64-876e-d1f4d05f5b8e,Commercial,South,296766.09457230987,4847.407191285536,0.8384918338430248,0.0,1751960339.1048627
b5db64fd-353c-41f7-8704-45e0625749b3,Commercial,South,737249.1080041557,2460.1006520423143,0.8050903184956627,0.0,1751960339.1048627
955d9963-28f5-4d0f-b5ba-45d61bd08124,Auto,South,521081.94832483225,1113.4676797818313,0.8229838050417675,0.0,1751960339.1048627
df9e6baa-5f42-4d8a-bfde-5fe45c5526af,Auto,South,126993.90511226554,6037.801152745443,0.9327105081327614,0.0,1751960339.1048627
d04a5d92-286a-4bce-867f-c8a35cbf7645,Auto,East,259174.04185232078,5746.596599104087,0.5442539661136977,0.0,1751960339.1048627
026e6459-5875-493a-a137-def5c7b3c3b9,Health,East,699095.8254766162,7474.182601322427,0.2002820178676259,0.0,1751960339.1048627
78f507cc-5e8b-4b43-95d2-94a645fd3e23,Auto,East,122324.31651578518,9012.322477160218,0.6167836078525412,0.0,1751960339.1048627
03a216a4-fee1-4916-a0ed-83c45c0d77f9,Auto,East,858646.5683463303,1714.6592617872657,0.742881493667939,0.0,1751960339.1048627
ed587cfa-d782-42fd-9630-bb1bb6a026a3,Auto,South,520389.2006632756,7583.468413063261,0.7379173933540254,0.0,1751960339.1048627
b58060b7-cc05-4345-8277-834d553f7b29,Health,West,506557.2484603156,2686.70749687824,0.5214490241668801,0.0,1751960339.1048627
cf057821-86c5-4c43-8a98-abdffe0473c5,Auto,North,612787.3954265417,8723.593478414476,0.06845871933357806,0.0,1751960339.1048627
09bc6ed0-c922-46aa-aa00-d21b9a6c0fa9,Commercial,South,833446.9176288918,8371.571624754906,0.3711129384301278,0.0,1751960339.1048627
128d356f-579f-42c5-9dc2-14c3137e3046,Auto,North,380418.7475070834,5867.1437948698995,0.9207666084633573,0.0,1751960339.1048627
10b89fa6-f5d2-421c-80db-88ac59858937,Commercial,West,694115.3449311104,7392.1851876098035,0.584448909757426,0.0,1751960339.1048627
23f4ac8f-30c1-4fee-979d-dabf5eea01b2,Commercial,East,587445.3657960015,3829.1510186537357,0.5383319432557134,0.0,1751960339.1048627
15a9dacc-c122-4c7c-af71-76f1c37687a5,Commercial,West,303676.85666095023,5240.511090395332,0.2688535143821935,0.0,1751960339.1048627
3dd19ac8-2023-4c16-aefa-8adc6aaa2805,Health,South,884698.4870374001,8394.732079394245,0.3684489199165789,0.0,1751960339.1048627
cbf9b24d-1346-4489-97de-a5fc233b51f5,Health,East,807554.7205265817,5133.386774558925,0.8953460891531693,0.0,1751960339.1048627
9d58af8e-ef51-4beb-85ed-7ac48b1d37ac,Health,South,675529.2429255042,4220.184387928976,0.6664630475268357,0.0,1751960339.1048627
81c42025-ec2b-482c-b3fd-dce552516a80,Auto,East,858052.6426395298,5447.912025252699,0.7873870267523329,0.0,1751960339.1048627
1407c713-83c8-4caf-888f-b7877bbf6c9b,Commercial,North,873929.4909118123,8454.243271934965,0.45434542306765513,0.0,1751960339.1048627
f951aadd-bb80-4f0e-970f-9724fea984ac,Health,North,722944.827879283,4016.8724263378544,0.6302472194561579,0.0,1751960339.1048627
64750fc8-e2c0-4de9-a563-ad980f6ece6a,Health,North,845162.6619454884,2563.854338221694,0.24838360874320753,0.0,1751960339.1048627
14815bfd-edeb-4a9f-a477-5cc775826c5e,Auto,West,712597.8885858195,7408.1261829770265,0.7054608302834863,0.0,1751960339.1048627
a4ccf1d5-866d-4a6f-b4de-d31ff0dbc3df,Health,South,696133.7331722854,8433.803914372736,0.4276013337033373,0.0,1751960339.1048627
85f2ecc6-174d-4dbc-a829-6e3f1652db80,Auto,West,637680.8093044251,1905.7373067118,0.4425455148147456,0.0,1751960339.1048627
9f7e14fc-ef2a-4d86-8bf0-22a79acc03ae,Home,North,765080.8075797592,3158.8670148035026,0.6493223245768817,0.0,1751960339.1048627
e1616239-2d7f-4078-84bd-9dd05bc7249f,Health,South,200674.85002842,2277.747907848945,0.9362806214689267,0.0,1751960339.1048627
eb35e783-008a-4447-9773-cd5c28b13b21,Home,North,886827.221238982,4131.4727042395,0.06400634660862092,0.0,1751960339.1048627
2c2aad7b-fe85-4ba2-bd81-296add8a040a,Auto,West,878251.3513579704,5053.158810148714,0.8247432373470076,0.0,1751960339.1048627
74a93a1b-d986-4c64-ba8d-35fdebeb68ec,Commercial,West,77784.91888283119,7739.437032669758,0.2923831104121931,0.0,1751960339.1048627
b89772f4-5a80-4641-9988-e9fd3a264819,Health,West,834525.9130365246,6860.328263935067,0.4439194545063778,0.0,1751960339.1048627
fb79470c-e42b-4474-bf5b-cbbfd55aaf19,Auto,North,172426.37409977295,6588.35710730588,0.021913328775008956,0.0,1751960339.1048627
b6c327de-b090-4db6-bab2-08b52ef2cb1a,Commercial,South,368362.9115461848,4171.37451948689,0.30104607783431303,0.0,1751960339.1048627
e649396d-babf-45dc-8654-5ec08590008a,Commercial,South,756332.8434770274,8573.027977762838,0.5026312426301305,0.0,1751960339.1048627
dfef7e0a-4440-4afa-b469-b8e0c1928d9b,Home,North,202721.9012458928,5241.584506583481,0.05617607734743901,0.0,1751960339.1048627
1e3edbbc-1f9e-4f03-b462-904f8795bee2,Auto,South,827068.6729131091,9811.944442136391,0.49109572938316515,0.0,1751960339.1048627
ad70b4c0-ac24-455e-b634-13ebead9f219,Commercial,North,840527.4690598549,6707.279244661631,0.9271106288584273,0.0,1751960339.1048627
15928def-584f-4d37-aa5d-e6b83f5dc320,Health,South,532094.3470727943,2136.3826740805243,0.10539321810780522,0.0,1751960339.1048627
8395a541-1070-4c76-90f2-88434bf241b9,Health,East,56066.578130991904,7085.598058678906,0.7644407280755043,0.0,1751960339.1048627
95bd6a6d-4206-4863-995d-3c722ea03a55,Home,East,322686.22651616717,3925.936138885291,0.40967105337599263,0.0,1751960339.1048627
782e49d0-fb7f-42d4-864c-3b9cb756a04e,Commercial,West,636080.5724569551,7176.944770174877,0.655173714524338,0.0,1751960339.1048627
a4957d44-788c-4c66-9d95-183e6532363f,Auto,East,982126.8691260522,1626.7703334616517,0.26023659798522936,0.0,1751960339.1048627
f7dbc38c-8054-4b7a-ad76-f74fdac4fc31,Health,East,650222.850665835,2573.9329345836345,0.1594922625413583,0.0,1751960339.1048627
a53df616-dab2-42fc-b839-8200dfccaea2,Commercial,East,296813.4020109518,8701.635330152076,0.16046261427122643,0.0,1751960339.1048627
c7d6f43f-dfe8-4fb9-a196-8c02ee7e97ed,Commercial,North,652305.4179446308,3044.616013211634,0.07049194564314465,0.0,1751960339.1048627
6a727832-6936-47f5-984b-081d5f242622,Home,East,562986.1107300627,8533.37012718646,0.18564670490124302,0.0,1751960339.1048627
31b5ff5c-0a50-4108-ac51-2ab5704982ec,Health,East,790853.1253935865,3513.484796089694,0.6642193849889683,0.0,1751960339.1048627
93987a53-64f7-4897-933d-69a682e8e60e,Health,West,151631.6068856105,6785.937190528369,0.881690611843508,0.0,1751960339.1048627
bf22250f-a459-4363-bf3b-a6bffa6a2e6a,Auto,East,772976.5073769266,7247.355161588479,0.8141256855911618,0.0,1751960339.1048627
92803524-9c22-4869-bec9-31ca304a0244,Health,East,564203.2497423048,5613.892778305476,0.6851343098744841,0.0,1751960339.1048627
adadfd7f-848c-4de5-b524-c3b2e1e86510,Auto,South,964842.4036660449,3747.7960902705818,0.11043186341110267,0.0,1751960339.1048627
bce1188f-a9e3-4221-8b95-06cbdb0ae738,Health,West,374778.5577367518,2913.799387339865,0.28918744629594983,0.0,1751960339.1048627
18e9dc4e-e8c0-4d2d-9cab-07709c5b970d,Home,West,650990.7984772507,1298.704191061836,0.309806875322469,0.0,1751960339.1048627
e17a3e8d-aa80-4250-83a0-da5549175b5a,Health,West,935426.7002345166,3735.517611166514,0.24995694639762123,0.0,1751960339.1048627
ef19af8c-410a-4388-928a-334eb5ca9a0d,Auto,West,147384.24159114528,6878.4651147815475,0.5150056597097231,0.0,1751960339.1048627
5914f132-6edd-4b86-a2ad-4f0a40a68832,Auto,West,940367.0628746286,9444.743366036344,0.5355538148796726,0.0,1751960339.1048627
b15c9f56-b5cc-419d-a84d-f82e3ceded5e,Home,West,703491.4361857726,8840.840340367467,0.3568859751711102,0.0,1751960339.1048627
da0b6abb-ed41-4fad-bb64-d7924f94f163,Health,North,114445.20614991331,7894.582988817723,0.353789158736436,0.0,1751960339.1048627
0bc9e7b6-0736-416c-964e-dda19d8afb25,Health,East,335915.38859947544,8096.026089279688,0.8285555979060814,0.0,1751960339.1048627
4d084537-b78f-4a9e-9825-a6ef6e78510a,Home,West,722763.4842130175,6984.864131283957,0.7892928483196856,0.0,1751960339.1048627
27a7d33d-587c-462d-8890-48b36cfa8b03,Health,East,113983.07139533311,3342.581718094027,0.30779583168074565,0.0,1751960339.1048627
a97b7b31-b249-4913-929f-897b32ef4e53,Health,East,603061.9371674596,9164.755276352469,0.9137884438732593,0.0,1751960339.1048627
44b19126-6aac-477b-a7b0-c0eede0e3627,Auto,North,378588.9041053089,7036.590807152506,0.952815017002506,0.0,1751960339.1048627
e3bc1c3e-9a0b-47db-9872-11c8095fdcd1,Health,West,639869.7418791032,6043.96567882396,0.32674254203004083,0.0,1751960339.1048627
aab02d9c-7e22-48db-8f43-8f76f4c3dadb,Health,South,93454.9321218872,1998.9052229213298,0.35442494879305486,0.0,1751960339.1048627
58615bcf-9d49-43fd-90b1-8bd5fc042e2e,Home,North,877959.9658447575,5023.4998942578295,0.5056341534219588,0.0,1751960339.1048627
